time_s,raw,averaged
1.25,318,320
1.26,317,316
1.27,318,320
1.33,321,320
1.33,320,321
1.33,324,322
1.33,324,324
1.33,324,325
1.33,325,324
1.33,329,326
1.39,326,326
1.39,329,329
1.39,326,326
1.39,330,331
1.39,329,328
1.39,333,331
1.4,329,328
1.46,332,332
1.46,328,328
1.46,333,332
1.46,331,330
1.46,328,330
1.46,329,329
1.46,329,328
1.52,330,330
1.52,325,326
1.52,331,329
1.52,326,325
1.52,328,327
1.52,325,323
1.53,330,328
1.58,322,321
1.58,325,324
1.58,322,322
1.58,324,325
1.58,322,321
1.59,322,321
1.6,321,321
1.66,322,320
1.66,323,321
1.66,320,319
1.66,324,322
1.66,321,319
1.66,323,322
1.66,320,318
1.72,321,321
1.72,316,317
1.72,320,321
1.72,319,317
1.72,321,319
1.72,319,317
1.73,319,317
1.78,314,316
1.78,314,314
1.78,315,314
1.78,311,314
1.78,315,314
1.78,312,312
1.79,315,315
1.84,312,311
1.84,316,314
1.84,313,312
1.84,316,314
1.84,310,311
1.85,313,313
1.86,312,312
1.91,312,313
1.91,310,311
1.91,312,310
1.91,311,310
1.91,311,310
1.92,312,311
1.92,310,311
1.99,313,313
1.99,311,310
1.99,313,312
1.99,308,309
1.99,316,314
1.99,311,310
1.99,315,314
2.05,313,312
2.05,315,316
2.05,314,313
2.05,315,315
2.05,315,314
2.05,315,315
2.05,314,315
2.11,315,316
2.11,319,317
2.11,316,315
2.11,320,319
2.11,317,316
2.11,319,318
2.12,315,315
2.17,319,320
2.17,318,317
2.17,322,322
2.17,319,318
2.17,320,320
2.18,322,319
2.19,321,320
2.25,322,320
2.25,319,320
2.25,321,320
2.25,317,317
2.25,320,320
2.25,317,317
2.25,322,322
2.31,319,318
2.31,325,323
2.31,319,318
2.31,321,320
2.31,318,316
2.31,318,320
2.32,318,317
2.37,317,317
2.37,318,317
2.37,318,316
2.37,318,316
2.37,318,316
2.37,319,317
2.38,315,315
2.43,319,319
2.43,316,314
2.43,319,318
2.43,314,314
2.43,319,318
2.44,315,314
2.45,318,317
2.51,314,314
2.51,317,317
2.51,317,315
2.51,316,316
2.51,317,316
2.51,318,317
2.51,318,317
2.57,315,314
2.57,318,317
2.58,313,313
2.58,319,318
2.58,314,314
2.58,319,318
2.58,316,314
2.64,318,318
2.64,316,315
2.64,317,318
2.64,316,315
2.64,318,318
2.64,318,316
2.64,316,315
2.7,316,317
2.7,315,315
2.7,318,316
2.7,316,315
2.7,319,318
2.7,313,315
2.71,318,316
2.76,315,314
2.76,320,318
2.76,315,314
2.76,319,318
2.76,316,317
2.77,320,320
2.78,319,318
2.84,320,319
2.84,318,320
2.84,320,321
2.84,323,322
2.84,320,321
2.84,324,324
2.84,321,321
2.9,325,325
2.9,321,322
2.9,323,325
2.9,323,322
2.9,328,327
2.9,324,323
2.91,326,328
2.97,325,326
2.97,326,327
2.97,327,325
2.97,327,328
2.97,330,328
2.97,325,327
2.97,331,329
3.03,327,327
3.03,330,331
3.03,324,325
3.03,331,329
3.03,326,325
3.03,331,330
3.04,324,326
3.09,330,329
3.09,324,324
3.09,327,327
3.09,326,323
3.09,322,325
3.09,326,325
3.1,326,324
3.15,324,324
3.15,324,324
3.15,325,324
3.15,321,320
3.15,322,323
3.16,320,320
3.17,324,324
3.23,320,320
3.23,322,321
3.23,318,318
3.23,321,320
3.23,320,318
3.23,321,320
3.23,319,317
3.29,318,319
3.29,319,318
3.29,315,316
3.3,320,317
3.3,314,315
3.3,319,317
3.3,312,314
3.36,319,316
3.36,311,312
3.36,318,316
3.36,314,312
3.36,315,315
3.36,310,310
3.37,314,313
3.42,314,310
3.42,311,311
3.42,311,309
3.42,308,309
3.42,311,309
3.42,306,308
3.43,312,308
3.48,306,305
3.48,310,307
3.48,303,303
3.48,306,306
3.48,303,302
3.49,307,306
3.5,305,303
3.56,308,307
3.56,304,304
3.56,307,306
3.56,304,305
3.56,307,307
3.56,308,306
3.56,308,307
3.62,308,306
3.62,307,306
3.62,311,310
3.62,308,307
3.62,311,310
3.62,308,308
3.63,312,312
3.68,309,309
3.68,311,313
3.68,309,310
3.68,312,313
3.68,310,310
3.68,311,312
3.69,312,313
3.74,310,311
3.74,313,312
3.74,310,311
3.74,314,313
3.74,312,311
3.75,314,315
3.76,310,311
3.82,317,315
3.82,312,311
3.82,315,315
3.82,312,311
3.82,317,315
3.82,314,312
3.82,316,316
3.88,315,314
3.88,317,316
3.88,319,317
3.88,317,317
3.88,319,317
3.88,314,316
3.89,316,318
3.95,315,314
3.95,319,317
3.95,312,313
3.95,320,318
3.95,314,314
3.95,319,319
3.95,318,316
4.01,318,317
4.01,318,316
4.01,317,319
4.01,319,318
4.01,318,319
4.01,319,319
4.02,318,317
4.07,319,320
4.07,316,317
4.07,320,319
4.07,317,317
4.07,323,322
4.08,319,317
4.09,322,320
4.15,316,317
4.15,319,320
4.15,319,317
4.15,317,319
4.15,317,318
4.15,317,320
4.15,322,320
4.21,321,320
4.21,324,321
4.21,319,318
4.21,323,322
4.21,316,317
4.21,320,321
4.22,318,319
4.28,322,321
4.28,314,315
4.28,322,320
4.28,317,316
4.28,319,318
4.28,317,316
4.28,315,317
4.34,317,316
4.34,315,316
4.34,319,316
4.34,313,314
4.34,318,315
4.34,313,315
4.35,317,316
4.4,313,313
4.4,316,317
4.4,312,312
4.4,318,318
4.4,315,313
4.41,316,317
4.41,313,314
4.46,316,318
4.46,318,317
4.46,319,318
4.46,321,319
4.46,317,317
4.47,317,318
4.48,318,318
4.54,313,312
4.54,290,289
4.54,282,280
4.54,270,267
4.54,262,261
4.54,251,250
4.54,248,246
4.6,239,237
4.6,237,238
4.6,238,237
4.6,243,242
4.6,244,243
4.61,246,247
4.61,251,249
4.67,248,251
4.67,258,255
4.67,255,255
4.67,263,262
4.67,263,263
4.67,270,269
4.68,268,269
4.73,279,278
4.73,278,277
4.73,283,284
4.73,284,286
4.73,289,290
4.73,289,289
4.74,295,295
4.79,296,297
4.79,300,299
4.79,306,304
4.79,305,306
4.79,311,310
4.8,312,312
4.81,319,318
4.87,318,317
4.87,326,324
4.87,320,322
4.87,326,328
4.87,328,327
4.87,332,333
4.87,332,330
4.93,332,333
4.93,337,337
4.93,339,338
4.93,340,339
4.93,338,341
4.93,345,342
4.94,342,342
5.0,349,348
5.0,345,345
5.0,348,349
5.0,348,346
5.0,354,352
5.0,349,348
5.0,354,353
5.06,351,350
5.06,353,353
5.06,353,351
5.06,350,351
5.06,351,350
5.06,352,352
5.07,351,352
5.12,352,351
5.12,354,353
5.12,353,352
5.12,357,358
5.12,350,351
5.13,358,357
5.13,354,351
5.2,359,357
5.2,353,352
5.2,357,356
5.2,353,354
5.2,357,355
5.2,354,354
5.2,356,355
5.26,352,353
5.26,355,353
5.26,355,356
5.26,353,353
5.26,358,357
5.26,355,354
5.27,357,356
5.32,352,351
5.32,357,355
5.32,351,351
5.32,353,355
5.32,352,350
5.32,356,354
5.33,352,350
5.38,352,353
5.38,353,352
5.38,351,350
5.38,354,352
5.38,352,350
5.39,351,349
5.4,345,346
5.45,352,350
5.45,346,344
5.45,350,347
5.45,343,342
5.45,345,346
5.45,344,342
5.46,344,343
5.52,341,340
5.52,342,342
5.52,342,339
5.52,342,341
5.52,341,338
5.53,338,337
5.53,337,338
5.59,336,335
5.59,341,339
5.59,333,334
5.59,338,337
5.59,332,334
5.59,336,336
5.59,332,332
5.65,335,336
5.65,333,331
5.65,334,333
5.65,331,330
5.65,329,332
5.65,331,330
5.66,330,330
5.71,331,329
5.71,328,327
5.71,328,328
5.71,326,325
5.71,327,326
5.72,322,322
5.72,326,325
5.77,322,321
5.77,323,324
5.77,321,319
5.78,321,321
5.78,319,318
5.78,321,320
5.79,317,317
5.85,319,319
5.85,318,316
5.85,316,316
5.85,317,316
5.85,313,313
5.85,318,315
5.86,314,313
5.92,315,314
5.92,312,311
5.92,314,314
5.92,312,310
5.92,313,313
5.92,312,310
5.92,309,312
5.98,311,310
5.98,313,313
5.98,314,312
5.98,315,313
5.98,316,315
5.98,315,315
5.99,318,316
6.04,316,315
6.04,320,318
6.04,317,315
6.04,320,319
6.04,317,317
6.04,320,319
6.05,318,317
6.1,321,320
6.1,320,317
6.1,323,321
6.1,322,320
6.1,320,321
6.11,319,320
6.12,320,320
6.18,324,321
6.18,319,319
6.18,322,321
6.18,319,318
6.18,320,321
6.18,319,318
6.18,321,321
6.24,319,318
6.24,320,320
6.24,320,317
6.24,318,320
6.24,319,317
6.24,319,319
6.25,317,317
6.3,317,316
6.3,319,317
6.3,316,315
6.3,315,316
6.3,313,313
6.31,316,316
6.31,312,312
6.37,316,315
6.37,310,310
6.37,317,315
6.37,312,310
6.37,312,314
6.37,311,310
6.38,314,313
6.44,312,310
6.44,309,310
6.44,311,311
6.44,311,310
6.44,313,311
6.44,310,310
6.45,313,313
6.5,309,309
6.51,316,314
6.51,311,312
6.51,315,315
6.51,313,311
6.51,314,314
6.51,312,312
6.57,316,315
6.57,315,313
6.57,316,314
6.57,312,314
6.57,312,313
6.57,315,314
6.58,314,314
6.63,317,315
6.63,313,313
6.63,317,317
6.63,312,313
6.63,316,317
6.63,315,314
6.64,318,318
6.69,316,314
6.69,318,318
6.69,316,315
6.69,317,318
6.69,318,317
6.7,317,317
6.71,319,318
6.77,318,317
6.77,322,319
6.77,315,316
6.77,322,321
6.77,317,318
6.77,323,323
6.77,321,320
6.83,326,325
6.83,322,321
6.83,325,325
6.83,324,322
6.83,327,326
6.83,325,323
6.84,326,325
6.9,327,325
6.9,325,327
6.9,327,327
6.9,327,328
6.9,329,329
6.9,328,327
6.9,331,329
6.96,326,325
6.96,331,329
6.96,328,328
6.96,332,331
6.96,330,327
6.96,331,331
6.97,329,328
7.02,330,329
7.02,326,327
7.02,329,330
7.02,328,328
7.02,327,327
7.03,327,326
7.03,325,325
7.1,327,325
7.1,323,323
7.1,328,328
7.1,324,322
7.1,328,325
7.1,323,321
7.1,324,325
7.16,321,319
7.16,322,322
7.16,320,318
7.16,319,320
7.16,317,317
7.16,316,319
7.17,316,318
7.23,316,316
7.23,319,318
7.23,315,314
7.23,318,317
7.23,315,313
7.23,319,317
7.23,315,314
7.29,317,318
7.29,313,313
7.29,317,317
7.29,313,314
7.29,316,316
7.29,316,315
7.3,317,315
7.35,314,314
7.35,315,315
7.35,319,316
7.35,312,314
7.35,317,316
7.35,313,312
7.36,315,315
7.41,314,312
7.41,315,315
7.41,312,310
7.41,314,314
7.41,314,311
7.42,312,313
7.43,312,311
7.49,312,312
7.49,311,310
7.49,311,312
7.49,311,309
7.49,309,309
7.49,313,311
7.49,309,309
7.55,310,312
7.55,309,308
7.55,313,312
7.55,309,308
7.55,313,312
7.55,309,309
7.56,314,313
7.61,308,309
7.61,311,312
7.61,310,311
7.61,313,313
7.61,314,312
7.62,313,313
7.62,315,314
7.68,312,313
7.68,318,316
7.68,314,314
7.68,316,317
7.68,315,314
7.68,319,318
7.69,317,317
7.75,319,320
7.75,318,317
7.75,320,319
7.75,317,315
7.75,319,319
7.75,320,319
7.76,318,319
7.82,320,317
7.82,315,316
7.82,319,318
7.82,317,317
7.82,322,320
7.82,317,318
7.82,321,321
7.88,319,318
7.88,321,320
7.88,317,317
7.88,320,320
7.88,317,316
7.88,320,320
7.89,319,317
7.94,319,318
7.94,319,318
7.94,316,316
7.94,319,318
7.94,318,317
7.94,318,318
7.95,318,317
8.0,322,320
8.0,314,316
8.0,321,321
8.0,318,316
8.0,322,320
8.01,316,315
8.02,320,319
8.08,315,315
8.08,316,317
8.08,318,317
8.08,317,318
8.08,319,318
8.08,320,318
8.08,320,319
8.14,317,318
8.14,322,321
8.14,318,318
8.14,321,320
8.14,315,316
8.14,321,320
8.15,316,314
8.2,317,318
8.2,316,316
8.2,319,318
8.21,317,315
8.21,317,318
8.21,316,317
8.21,314,317
8.27,319,318
8.27,318,317
8.27,320,320
8.27,318,316
8.27,319,319
8.27,318,317
8.28,317,319
8.33,317,316
8.33,319,319
8.33,316,316
8.33,319,318
8.33,319,316
8.34,321,320
8.35,319,318
8.41,320,319
8.41,318,319
8.41,318,320
8.41,322,321
8.41,319,320
8.41,326,324
8.41,320,320
8.47,324,324
8.47,321,321
8.47,324,326
8.47,324,323
8.47,325,326
8.47,325,326
8.48,325,327
8.53,325,325
8.53,328,327
8.53,327,325
8.53,327,326
8.53,328,327
8.53,325,325
8.54,329,329
8.59,327,326
8.59,330,329
8.59,325,324
8.59,325,328
8.59,325,324
8.6,329,328
8.61,324,323
8.67,328,328
8.67,326,325
8.67,325,326
8.67,325,325
8.67,324,325
8.67,325,324
8.67,320,322
8.73,326,323
8.73,322,322
8.73,324,322
8.73,322,321
8.73,323,322
8.73,320,319
8.74,323,322
8.8,319,319
8.8,323,322
8.8,319,317
8.8,321,320
8.8,319,317
8.8,319,318
8.8,319,318
8.86,318,318
8.86,320,317
8.86,315,315
8.86,319,317
8.86,315,313
8.86,319,318
8.87,314,314
8.92,317,317
8.92,315,313
8.92,317,317
8.92,316,313
8.92,318,317
8.93,317,314
8.94,313,315
8.99,315,315
8.99,314,316
8.99,315,314
8.99,315,315
8.99,317,314
8.99,310,311
9.0,312,314
9.06,314,313
9.06,317,316
9.06,310,312
9.06,316,314
9.06,311,310
9.06,313,314
9.07,309,309
9.13,312,313
9.13,309,309
9.13,310,310
9.13,309,308
9.13,308,308
9.13,310,309
9.13,307,308
9.19,308,309
9.19,307,308
9.19,311,311
9.19,309,309
9.19,313,313
9.19,309,309
9.2,312,313
9.25,309,309
9.25,312,313
9.25,313,313
9.25,313,313
9.25,314,313
9.25,314,314
9.26,315,315
9.31,315,314
9.31,317,317
9.31,315,315
9.31,316,315
9.31,313,313
9.32,319,318
9.33,315,313
9.39,318,318
9.39,315,314
9.39,317,318
9.39,317,316
9.39,317,319
9.39,317,316
9.39,320,319
9.46,318,317
9.46,316,318
9.46,319,318
9.46,315,317
9.46,319,318
9.46,317,316
9.46,320,318
9.52,316,316
9.52,320,319
9.52,314,315
9.52,320,319
9.52,315,316
9.52,319,319
9.53,317,316
9.58,320,319
9.58,320,317
9.58,319,317
9.58,316,318
9.58,318,318
9.58,320,318
9.59,318,317
9.64,320,319
9.65,316,316
9.65,319,318
9.65,314,315
9.65,316,319
9.65,315,315
9.66,320,319
9.71,318,316
9.71,319,319
9.71,318,315
9.71,318,317
9.71,318,316
9.71,318,317
9.72,316,317
9.78,313,314
9.78,317,317
9.78,315,313
9.78,316,318
9.78,316,314
9.78,317,316
9.79,314,313
9.85,316,316
9.85,313,312
9.85,317,315
9.85,313,312
9.85,316,314
9.85,312,312
9.85,313,312
9.91,315,313
9.91,311,311
9.91,312,314
9.91,313,312
9.91,314,313
9.91,311,311
9.92,317,316
9.97,312,311
9.97,320,318
9.97,313,313
9.97,319,317
9.97,317,315
9.98,319,318
9.98,317,317
10.03,318,320
10.03,318,318
10.03,318,320
10.03,320,321
10.03,319,319
10.04,322,323
10.05,318,320
10.11,322,322
10.11,320,320
10.11,325,325
10.11,321,320
10.11,326,326
10.11,322,321
10.12,327,326
10.17,323,321
10.17,323,324
10.17,325,323
10.17,324,324
10.17,324,324
10.17,324,324
10.18,325,324
10.24,322,321
10.24,325,324
10.24,322,321
10.24,326,323
10.24,322,321
10.24,325,324
10.25,317,318
10.3,323,323
10.3,321,318
10.3,322,322
10.3,318,318
10.3,321,320
10.3,319,317
10.31,317,318
10.38,318,317
10.38,315,315
10.38,314,315
10.38,312,311
10.38,311,313
10.38,310,310
10.38,315,313
10.44,309,309
10.44,313,312
10.44,308,308
10.44,313,312
10.44,310,308
10.44,309,310
10.44,308,307
10.5,307,308
10.5,309,307
10.5,306,309
10.5,311,309
10.5,307,307
10.5,311,310
10.51,305,306
10.56,311,310
10.56,307,306
10.56,309,309
10.56,307,305
10.56,310,310
10.57,308,307
10.57,311,310
10.63,309,307
10.63,311,311
10.63,309,309
10.63,308,309
10.63,312,310
10.63,311,309
10.64,312,312
10.69,307,307
10.69,310,310
10.69,309,307
10.69,309,310
10.69,304,305
10.7,308,310
10.7,307,306
10.77,311,310
10.77,306,306
10.77,308,309
10.77,309,307
10.77,306,309
10.77,310,309
10.77,310,309
10.83,310,310
10.83,308,310
10.83,313,312
10.83,309,310
10.83,313,314
10.83,313,312
10.84,316,315
10.89,312,312
10.89,316,316
10.89,313,313
10.89,318,318
10.89,316,314
10.89,315,317
10.9,319,316
10.96,319,318
10.96,318,318
10.96,316,318
10.96,320,320
10.96,317,318
10.96,321,321
10.97,318,317
11.02,323,322
11.02,319,317
11.02,323,321
11.02,320,318
11.02,321,321
11.02,320,319
11.03,321,322
11.09,321,319
11.09,322,322
11.1,321,322
11.1,322,322
11.1,322,323
11.1,323,322
11.1,324,325
11.16,321,323
11.16,328,327
11.16,322,322
11.16,327,327
11.16,324,321
11.16,326,325
11.16,322,320
11.22,322,324
11.22,320,321
11.22,323,323
11.22,322,321
11.22,322,321
11.22,323,322
11.23,320,321
11.28,323,322
11.28,317,317
11.28,323,321
11.28,317,318
11.28,323,322
11.29,319,318
11.29,322,321
11.36,320,319
11.36,322,321
11.36,317,318
11.36,320,320
11.36,319,318
11.36,319,320
11.36,319,319
11.42,319,319
11.42,319,319
11.42,316,316
11.42,319,317
11.42,314,315
11.42,319,318
11.43,315,314
11.48,319,318
11.48,315,314
11.48,319,318
11.48,312,309
11.48,297,295
11.48,277,276
11.49,270,269
11.55,260,258
11.55,252,251
11.55,245,243
11.55,240,239
11.55,239,237
11.55,240,239
11.56,244,244
11.61,242,243
11.61,249,250
11.61,249,249
11.61,256,256
11.61,258,255
11.61,262,263
11.62,263,263
11.69,271,271
11.69,273,272
11.69,277,277
11.69,281,280
11.69,281,283
11.69,290,289
11.69,291,290
11.75,298,296
11.75,296,296
11.75,303,302
11.75,303,303
11.75,311,310
11.75,309,309
11.75,315,316
11.81,314,314
11.81,320,320
11.81,322,321
11.81,325,326
11.81,329,328
11.81,328,330
11.82,332,331
11.87,332,333
11.87,336,336
11.87,336,336
11.87,341,341
11.87,338,338
11.88,344,343
11.88,343,342
11.94,347,346
11.94,344,344
11.94,350,349
11.94,347,346
11.94,352,351
11.94,347,347
11.95,351,351
12.0,352,350
12.0,351,350
12.0,352,351
12.0,349,351
12.0,353,352
12.01,350,350
12.02,355,354
12.08,351,351
12.08,354,355
12.08,351,352
12.08,354,354
12.08,353,352
12.08,355,353
12.08,350,351
12.14,355,354
12.14,353,350
12.14,353,352
12.14,355,353
12.14,350,351
12.14,353,353
12.15,352,351
12.2,352,353
12.2,348,350
12.2,352,351
12.2,348,346
12.2,350,350
12.2,346,346
12.21,349,349
12.27,346,344
12.27,344,347
12.27,344,344
12.27,346,348
12.27,348,346
12.27,346,345
12.28,348,346
12.33,345,345
12.33,350,348
12.33,346,346
12.33,350,348
12.33,347,347
12.33,350,351
12.34,348,347
12.4,351,350
12.4,346,346
12.4,350,349
12.4,348,346
12.4,348,348
12.4,346,346
12.41,348,346
12.47,345,345
12.47,346,347
12.47,347,346
12.47,344,345
12.47,349,348
12.47,345,345
12.47,347,346
12.53,344,344
12.53,344,346
12.53,341,341
12.53,345,344
12.53,341,341
12.53,342,342
12.54,340,340
12.59,342,341
12.59,341,339
12.59,337,339
12.59,340,338
12.59,338,337
12.6,340,338
12.61,337,336
12.66,334,335
12.66,333,333
12.66,336,334
12.66,330,330
12.66,333,333
12.66,328,327
12.67,331,330
12.73,327,325
12.73,329,328
12.73,326,324
12.73,323,325
12.73,324,323
12.73,322,321
12.74,322,322
12.8,321,320
12.8,321,321
12.8,316,317
12.8,318,319
12.8,317,316
12.8,322,320
12.8,315,314
12.86,318,319
12.86,315,313
12.86,319,317
12.86,313,313
12.86,317,316
12.86,317,314
12.87,311,314
12.92,314,314
12.92,312,312
12.92,316,313
12.92,312,312
12.92,318,315
12.92,311,309
12.93,314,315
12.98,312,310
12.98,313,313
12.98,311,309
12.98,312,312
12.98,308,308
12.99,311,310
13.0,310,308
13.06,310,309
13.06,312,308
13.06,307,308
13.06,311,309
13.06,309,308
13.06,311,309
13.07,306,306
13.08,311,309
13.08,307,307
13.09,312,311
13.16,307,308
13.16,310,311
13.16,310,306
13.16,311,311
13.16,312,309
13.16,313,311
13.16,312,312
13.22,314,315
13.22,313,312
13.22,313,314
13.22,316,314
13.22,313,314
13.22,319,317
13.22,315,315
13.28,317,318
13.28,314,315
13.28,321,320
13.28,316,317
13.28,322,321
13.28,316,317
13.29,321,321
13.34,321,320
13.34,323,322
13.34,326,323
13.34,324,324
13.34,325,324
13.35,322,323
13.35,328,326
13.42,321,322
13.42,325,325
13.42,325,323
13.42,327,325
13.42,322,322
13.42,326,325
13.42,324,322
13.48,326,324
13.48,321,321
13.48,321,324
13.48,324,322
13.48,322,322
13.48,324,323
13.49,322,322
13.54,326,325
13.54,320,322
13.54,326,326
13.54,321,322
13.54,327,325
13.54,321,321
13.55,325,326
13.61,321,321
13.61,325,324
13.61,322,322
13.61,324,324
13.61,321,321
13.61,322,322
13.62,321,320
13.67,322,320
13.67,321,320
13.67,319,319
13.67,323,320
13.67,319,318
13.67,322,321
13.68,318,317
13.75,321,320
13.75,316,316
13.75,319,320
13.75,317,315
13.75,316,317
13.75,315,314
13.75,315,316
13.81,315,313
13.81,312,313
13.81,314,312
13.81,311,312
13.81,315,313
13.81,309,310
13.81,313,312
13.87,310,310
13.87,314,312
13.87,309,308
13.87,312,312
13.87,308,306
13.87,310,311
13.88,308,306
13.93,309,310
13.93,309,306
13.93,306,308
13.93,308,308
13.93,307,307
13.94,310,308
13.94,307,308
14.0,311,310
14.0,308,309
14.0,312,311
14.0,309,309
14.0,313,313
14.0,308,311
14.01,316,315
14.07,311,311
14.07,315,316
14.07,314,313
14.07,316,316
14.07,315,315
14.07,319,318
14.08,321,319
14.14,318,318
14.14,319,319
14.14,318,318
14.14,321,321
14.14,319,320
14.14,323,322
14.14,320,319
14.2,323,324
14.2,319,317
14.2,322,322
14.2,324,321
14.2,325,325
14.2,322,322
14.21,321,323
14.26,323,323
14.26,322,324
14.26,324,324
14.26,322,323
14.26,324,324
14.26,324,322
14.27,327,325
14.32,322,322
14.32,327,325
14.32,322,321
14.32,325,326
14.32,322,321
14.33,323,322
14.34,318,320
14.4,320,321
14.4,321,319
14.4,321,320
14.4,320,321
14.4,318,319
14.4,321,320
14.4,319,318
14.46,321,319
14.46,316,318
14.46,322,321
14.47,317,318
14.47,319,320
14.47,318,316
14.47,319,321
14.53,317,315
14.53,319,319
14.53,319,317
14.53,318,318
14.53,318,317
14.53,318,317
14.53,318,318
14.59,318,317
14.59,320,318
14.59,318,315
14.59,320,319
14.59,312,314
14.59,317,318
14.6,312,313
14.65,319,317
14.65,315,314
14.65,318,317
14.65,314,312
14.65,316,316
14.66,314,313
14.67,312,313
14.73,314,313
14.73,314,313
14.73,317,315
14.73,313,313
14.73,317,316
14.73,312,313
14.73,318,317
14.79,314,313
14.79,318,316
14.79,316,314
14.79,317,318
14.79,315,312
14.79,314,316
14.8,313,314
14.85,316,316
14.85,316,316
14.85,316,316
14.86,319,318
14.86,319,318
14.86,320,320
14.86,319,318
14.92,324,322
14.92,322,320
14.92,324,323
14.92,322,321
14.92,324,324
14.92,322,323
14.93,324,326
14.98,324,324
14.98,326,325
14.98,324,322
14.98,326,325
14.98,324,322
14.99,323,323
14.99,325,324
15.06,322,321
15.06,325,325
15.06,323,322
15.06,327,325
15.06,322,321
15.06,324,325
15.06,318,319
15.12,323,323
15.12,320,318
15.12,322,322
15.12,321,318
15.12,318,320
15.12,322,320
15.12,319,319
15.18,320,320
15.18,319,319
15.18,323,321
15.18,320,320
15.18,323,322
15.18,318,318
15.19,325,324
15.24,320,318
15.24,323,323
15.24,320,319
15.24,323,322
15.24,320,318
15.25,321,321
15.26,319,318
15.31,318,318
15.31,319,318
15.31,316,317
15.31,321,319
15.31,317,316
15.31,322,319
15.32,317,316
15.38,319,319
15.38,316,315
15.38,319,318
15.38,315,315
15.38,317,316
15.38,313,313
15.39,318,316
15.45,315,313
15.45,316,316
15.45,316,314
15.45,313,314
15.45,314,314
15.45,312,313
15.45,315,315
15.51,313,312
15.51,315,313
15.51,310,311
15.51,313,313
15.51,310,310
15.51,315,314
15.52,312,310
15.57,314,315
15.57,313,311
15.57,315,314
15.57,314,313
15.57,314,314
15.57,314,312
15.58,315,314
15.63,318,315
15.63,316,316
15.63,317,317
15.63,316,316
15.63,319,318
15.64,314,315
15.65,318,318
15.71,317,315
15.71,318,319
15.71,317,316
15.71,316,319
15.71,319,317
15.71,319,318
15.71,320,318
15.77,319,317
15.77,319,318
15.77,317,316
15.77,318,318
15.77,318,317
15.77,323,321
15.78,319,318
15.84,320,322
15.84,318,319
15.84,323,322
15.84,320,320
15.84,321,322
15.84,321,318
15.85,321,322
