time_s,raw,averaged
4.42,324,322
4.42,326,327
4.48,325,322
4.48,325,325
4.48,322,321
4.48,323,324
4.48,323,323
4.48,322,322
4.49,322,322
4.54,322,321
4.54,324,323
4.54,320,320
4.54,324,323
4.54,321,320
4.55,325,323
4.55,316,318
4.62,322,321
4.62,319,317
4.62,320,320
4.62,320,317
4.62,321,320
4.62,316,317
4.62,316,319
4.68,320,319
4.68,318,317
4.68,321,318
4.68,315,314
4.68,316,318
4.68,315,314
4.68,318,318
4.74,314,315
4.74,317,317
4.74,314,313
4.74,316,317
4.74,313,313
4.74,316,315
4.75,315,313
4.8,315,315
4.8,313,312
4.8,311,311
4.8,314,312
4.8,309,310
4.81,312,313
4.82,309,309
4.87,316,314
4.87,310,310
4.87,312,313
4.87,311,309
4.87,314,314
4.87,310,310
4.88,312,313
4.94,311,309
4.94,310,311
4.94,311,310
4.94,311,312
4.94,311,312
4.94,310,311
4.95,312,313
5.01,311,310
5.01,316,314
5.01,310,310
5.01,314,314
5.01,309,310
5.01,312,313
5.01,308,308
5.07,314,314
5.07,309,307
5.07,311,313
5.07,314,312
5.07,312,313
5.07,315,313
5.08,310,310
5.13,314,315
5.13,311,310
5.13,315,314
5.13,308,309
5.13,318,315
5.14,309,309
5.14,313,315
5.21,312,310
5.21,316,315
5.21,315,313
5.21,316,315
5.21,314,314
5.21,315,315
5.21,314,314
5.27,314,315
5.27,320,317
5.27,314,314
5.27,320,317
5.27,315,315
5.27,319,319
5.27,316,315
5.33,322,321
5.33,318,316
5.33,321,321
5.33,319,317
5.33,321,321
5.33,320,318
5.34,320,322
5.39,323,321
5.39,323,322
5.4,323,322
5.4,318,320
5.4,320,321
5.4,316,318
5.41,324,322
5.46,314,316
5.46,320,322
5.46,317,316
5.46,323,321
5.46,315,315
5.46,320,320
5.47,317,316
5.53,317,320
5.54,321,319
5.54,320,319
5.54,323,321
5.54,322,321
5.54,322,322
5.54,322,321
5.6,324,323
5.6,321,320
5.6,323,323
5.6,319,318
5.6,323,323
5.6,318,317
5.6,321,322
5.66,323,322
5.66,322,322
5.66,321,321
5.66,322,322
5.66,322,322
5.66,318,320
5.67,322,322
5.72,321,321
5.72,324,324
5.72,319,320
5.72,328,327
5.72,325,323
5.73,328,328
5.73,322,323
5.78,327,328
5.78,326,324
5.78,328,328
5.78,325,324
5.78,328,326
5.79,326,324
5.8,326,324
5.86,326,324
5.86,323,323
5.86,326,326
5.86,323,322
5.86,324,324
5.86,322,321
5.86,326,324
5.92,322,322
5.92,324,325
5.92,322,322
5.92,328,326
5.92,323,322
5.92,324,324
5.93,322,322
5.98,324,323
5.98,324,323
5.98,321,324
5.99,325,323
5.99,321,323
5.99,329,327
6.0,323,322
6.05,326,327
6.05,324,324
6.05,329,328
6.05,322,323
6.05,328,329
6.05,322,324
6.06,328,326
6.12,323,321
6.12,325,322
6.12,322,321
6.12,322,321
6.12,321,321
6.12,319,320
6.13,323,322
6.19,320,319
6.19,321,321
6.19,317,316
6.19,321,320
6.19,314,315
6.19,322,320
6.19,315,314
6.25,319,319
6.25,314,313
6.25,316,316
6.25,313,313
6.25,312,315
6.25,314,313
6.26,310,312
6.31,315,313
6.31,312,312
6.31,317,314
6.31,311,311
6.31,316,315
6.32,311,311
6.32,315,315
6.39,309,310
6.39,315,316
6.39,312,310
6.39,312,314
6.39,312,311
6.39,314,314
6.39,314,312
6.45,312,313
6.45,316,313
6.45,313,311
6.45,313,313
6.45,309,309
6.45,312,313
6.45,308,308
6.51,315,313
6.51,312,310
6.51,315,314
6.51,310,309
6.51,314,314
6.51,312,310
6.52,313,312
6.57,312,312
6.57,310,312
6.58,313,312
6.58,312,311
6.58,313,313
6.58,307,310
6.59,314,313
6.64,310,308
6.64,313,314
6.64,307,307
6.64,314,312
6.64,306,308
6.64,311,312
6.65,307,305
6.72,311,310
6.72,311,308
6.72,308,310
6.72,308,309
6.72,309,308
6.72,308,309
6.72,309,308
6.78,311,311
6.78,309,310
6.78,314,312
6.78,310,309
6.78,315,314
6.78,310,308
6.78,313,315
6.84,311,310
6.84,314,312
6.84,310,311
6.84,316,315
6.84,315,314
6.84,314,314
6.85,316,315
6.9,314,313
6.9,318,316
6.9,316,313
6.9,318,318
6.9,315,314
6.9,319,318
6.91,312,312
6.97,319,318
6.97,313,312
6.97,316,315
6.97,314,313
6.97,316,317
6.97,316,315
6.98,316,315
7.04,317,315
7.04,314,314
7.04,314,315
7.04,313,313
7.04,318,316
7.04,313,313
7.04,319,319
7.1,315,314
7.1,318,319
7.1,317,315
7.1,320,320
7.1,314,315
7.11,320,321
7.11,317,317
7.17,317,317
7.17,319,317
7.17,318,318
7.17,322,319
7.17,317,318
7.17,320,320
7.18,314,316
7.23,323,321
7.23,318,318
7.23,322,322
7.23,318,317
7.23,322,322
7.23,319,320
7.24,323,325
7.29,320,321
7.29,322,324
7.29,326,324
7.29,325,325
7.29,325,325
7.3,326,325
7.31,329,326
7.37,324,322
7.37,327,325
7.37,322,320
7.37,324,323
7.37,319,317
7.37,320,321
7.37,318,316
7.43,319,319
7.43,318,315
7.43,321,321
7.43,320,318
7.43,318,320
7.43,320,319
7.44,314,317
7.49,320,319
7.49,316,316
7.5,321,319
7.5,316,315
7.5,319,319
7.5,316,315
7.5,318,319
7.56,314,314
7.56,317,317
7.56,313,313
7.56,315,316
7.56,315,313
7.56,313,315
7.57,313,313
7.62,313,313
7.62,315,312
7.62,309,310
7.62,313,315
7.62,311,312
7.63,316,315
7.63,314,312
7.7,315,315
7.7,313,311
7.7,318,317
7.7,311,312
7.7,316,316
7.7,314,313
7.7,316,316
7.76,315,313
7.76,317,317
7.76,317,314
7.76,315,314
7.76,315,315
7.76,312,313
7.77,316,317
7.82,311,314
7.82,316,316
7.82,315,313
7.82,320,319
7.82,314,313
7.82,319,320
7.83,314,314
7.89,320,319
7.89,318,317
7.89,320,319
7.89,318,317
7.89,319,319
7.89,320,321
7.9,319,320
7.95,326,323
7.95,322,320
7.95,323,322
7.95,318,316
7.95,323,321
7.95,316,316
7.96,322,322
8.01,317,316
8.01,320,321
8.01,317,316
8.01,317,319
8.01,319,317
8.02,318,319
8.03,320,320
8.09,318,319
8.09,321,319
8.09,316,318
8.09,321,320
8.09,317,318
8.09,323,322
8.09,320,319
8.15,325,325
8.15,321,321
8.15,326,325
8.15,325,323
8.15,327,326
8.15,326,325
8.16,326,326
8.21,328,326
8.21,327,327
8.21,329,327
8.21,324,326
8.21,330,328
8.22,326,323
8.22,329,327
8.28,325,324
8.28,328,329
8.28,324,324
8.28,330,328
8.28,326,325
8.28,324,326
8.29,322,322
8.35,325,323
8.35,325,323
8.35,322,323
8.35,323,324
8.35,323,323
8.35,325,325
8.35,320,321
8.42,325,325
8.42,321,321
8.42,324,325
8.42,321,320
8.42,325,326
8.42,324,323
8.42,327,326
8.48,323,321
8.48,322,324
8.48,323,322
8.48,322,322
8.48,325,323
8.48,321,321
8.49,324,321
8.54,319,319
8.54,323,321
8.54,316,317
8.54,324,322
8.54,317,318
8.54,323,322
8.55,320,320
8.62,324,324
8.62,321,319
8.62,323,324
8.62,323,321
8.62,323,322
8.62,322,320
8.62,320,321
8.68,324,322
8.68,318,321
8.68,324,324
8.68,320,320
8.68,326,324
8.68,318,318
8.68,323,323
8.74,321,319
8.74,322,324
8.74,317,318
8.74,323,322
8.74,321,320
8.74,323,322
8.75,321,319
8.8,322,321
8.8,320,321
8.8,320,320
8.8,323,322
8.8,321,319
8.81,321,321
8.81,316,318
8.87,322,322
8.87,316,316
8.87,323,321
8.87,317,317
8.87,320,320
8.87,317,317
8.88,320,322
8.94,321,318
8.94,320,321
8.94,321,321
8.94,321,321
8.94,321,321
8.94,319,320
8.94,322,322
9.01,318,318
9.01,323,321
9.01,318,317
9.01,321,320
9.01,319,318
9.01,324,323
9.01,317,317
9.07,321,320
9.07,318,318
9.07,322,321
9.07,321,318
9.07,319,317
9.07,319,318
9.08,317,316
9.13,319,318
9.13,314,316
9.13,319,318
9.13,315,314
9.13,318,318
9.13,313,313
9.14,317,318
9.19,313,313
9.19,319,318
9.19,317,315
9.19,317,318
9.19,316,315
9.2,317,316
9.21,315,315
9.27,316,316
9.27,321,318
9.27,314,316
9.27,319,319
9.27,314,313
9.27,321,320
9.27,316,315
9.33,321,318
9.33,315,315
9.33,321,321
9.33,316,316
9.33,317,319
9.33,320,318
9.34,319,318
9.4,319,318
9.4,317,318
9.4,317,319
9.4,318,317
9.4,322,319
9.4,319,317
9.4,320,318
9.46,315,315
9.46,318,319
9.46,315,314
9.46,318,319
9.46,315,313
9.46,316,318
9.47,314,314
9.52,318,317
9.52,316,316
9.52,317,318
9.52,318,317
9.52,317,318
9.53,321,319
9.53,318,317
9.6,321,320
9.6,315,315
9.6,322,320
9.6,317,317
9.6,322,322
9.6,316,316
9.6,319,319
9.66,319,317
9.66,322,320
9.66,318,318
9.66,320,321
9.66,321,319
9.66,319,318
9.67,321,320
9.72,314,317
9.72,321,318
9.72,314,315
9.72,321,319
9.72,315,316
9.72,321,320
9.73,317,314
9.78,322,321
9.78,319,318
9.78,321,322
9.78,318,317
9.78,318,320
9.79,321,320
9.8,320,320
9.85,322,321
9.85,318,318
9.85,321,321
9.85,318,317
9.85,321,320
9.85,318,316
9.86,319,321
9.92,316,316
9.92,321,321
9.92,318,316
9.92,318,319
9.92,319,316
9.92,319,319
9.93,318,317
9.99,317,316
9.99,319,317
9.99,316,317
9.99,321,318
9.99,314,316
9.99,321,319
9.99,314,314
10.05,321,318
10.05,310,311
10.05,316,316
10.05,312,312
10.05,318,318
10.05,315,314
10.06,318,317
10.11,317,315
10.11,317,317
10.11,318,317
10.11,316,316
10.11,317,318
10.12,316,316
10.12,320,320
10.19,317,317
10.19,322,321
10.19,314,317
10.19,320,321
10.19,319,318
10.19,324,322
10.19,320,318
10.2,320,322
10.21,319,318
10.22,322,322
10.28,318,317
10.28,317,317
10.28,318,318
10.28,317,316
10.28,318,318
10.28,315,315
10.28,319,320
10.34,315,315
10.34,320,320
10.34,315,314
10.34,319,318
10.34,316,314
10.34,316,318
10.35,314,313
10.41,318,318
10.41,317,315
10.41,316,316
10.41,320,318
10.41,314,316
10.41,319,316
10.42,313,315
10.47,318,318
10.47,316,316
10.47,320,318
10.47,314,313
10.47,319,319
10.47,313,312
10.48,316,318
10.53,316,313
10.53,317,317
10.53,316,314
10.53,318,316
10.53,316,315
10.54,315,314
10.55,313,314
10.61,312,313
10.61,316,316
10.61,312,312
10.61,317,314
10.61,312,312
10.61,317,316
10.61,313,312
10.67,318,315
10.67,310,310
10.67,313,315
10.67,314,311
10.67,313,314
10.67,314,314
10.68,313,314
10.73,316,315
10.73,312,314
10.73,319,316
10.73,314,315
10.73,321,318
10.73,314,314
10.74,318,319
10.8,314,314
10.8,322,320
10.8,317,315
10.8,320,320
10.8,316,315
10.8,319,319
10.81,318,317
10.86,320,318
10.86,318,316
10.86,318,317
10.86,322,319
10.86,316,317
10.87,320,320
10.87,316,316
10.94,320,321
10.94,316,315
10.94,322,320
10.94,316,316
10.94,318,321
10.94,315,314
10.94,317,318
11.0,317,315
11.0,317,317
11.0,319,316
11.0,315,317
11.0,318,317
11.0,313,317
11.0,319,318
11.06,315,314
11.06,317,318
11.06,314,314
11.06,319,318
11.06,313,313
11.06,318,318
11.07,315,314
11.12,317,318
11.12,315,312
11.12,317,316
11.12,318,316
11.12,315,316
11.13,317,315
11.14,313,314
11.19,316,314
11.19,311,313
11.19,317,316
11.19,313,312
11.19,317,317
11.19,315,314
11.2,321,320
11.26,316,316
11.26,321,321
11.26,316,317
11.26,320,319
11.26,318,316
11.26,319,318
11.27,317,316
11.33,315,316
11.33,316,317
11.33,314,315
11.33,319,317
11.33,313,312
11.33,318,315
11.33,309,311
11.39,315,314
11.39,308,309
11.39,314,314
11.39,311,309
11.39,314,314
11.39,312,310
11.4,313,313
11.45,311,310
11.45,312,311
11.45,310,310
11.45,308,309
11.45,313,312
11.46,306,308
11.46,310,311
11.52,310,308
11.52,313,313
11.52,311,309
11.52,315,314
11.52,314,311
11.52,314,315
11.53,313,312
11.59,317,316
11.59,315,314
11.59,314,315
11.59,316,314
11.59,316,317
11.59,314,316
11.59,313,312
11.66,319,317
11.66,314,314
11.66,318,317
11.66,315,313
11.66,317,317
11.66,312,312
11.66,318,317
11.72,314,313
11.72,315,316
11.72,313,312
11.72,315,315
11.72,311,312
11.72,315,315
11.73,314,314
11.78,313,314
11.78,318,316
11.78,312,312
11.78,315,316
11.78,312,313
11.78,314,316
11.79,312,312
11.84,317,316
11.84,316,313
11.84,315,317
11.84,316,314
11.84,317,316
11.85,317,315
11.86,317,317
11.91,318,316
11.91,317,318
11.91,322,320
11.91,317,317
11.91,321,318
11.91,318,315
11.92,319,319
11.98,317,317
11.98,321,320
11.98,315,316
11.98,321,320
11.98,317,315
11.98,318,318
11.99,316,315
12.05,315,317
12.05,318,318
12.05,318,316
12.05,318,317
12.05,318,317
12.05,321,320
12.05,316,316
12.11,323,321
12.11,316,317
12.11,322,320
12.11,317,317
12.11,323,322
12.11,318,316
12.12,320,320
12.17,317,317
12.17,320,321
12.17,318,319
12.17,316,320
12.17,320,321
12.18,320,319
12.18,324,322
12.23,321,321
12.24,326,324
12.24,322,322
12.24,327,326
12.24,323,323
12.24,328,328
12.25,322,322
12.31,329,327
12.31,326,324
12.31,324,326
12.31,322,322
12.31,325,324
12.31,325,323
12.32,323,324
12.38,325,325
12.38,324,323
12.38,328,327
12.38,320,322
12.38,327,325
12.38,320,321
12.38,328,325
12.44,321,320
12.44,325,325
12.44,321,319
12.44,325,325
12.44,321,322
12.44,323,324
12.45,325,323
12.5,325,324
12.5,326,324
12.5,323,323
12.5,326,326
12.5,322,322
12.5,328,326
12.51,322,321
12.57,327,327
12.57,322,322
12.57,327,327
12.57,321,321
12.57,325,325
12.57,324,322
12.58,326,326
12.63,323,321
12.63,323,323
12.63,326,325
12.63,322,322
12.63,325,324
12.64,321,321
12.64,326,323
12.71,316,318
12.71,324,323
12.71,318,318
12.71,321,320
12.71,316,316
12.71,320,321
12.71,318,318
12.77,316,318
12.77,316,317
12.77,318,317
12.77,317,318
12.77,316,316
12.77,320,317
12.77,315,315
12.83,318,317
12.83,313,314
12.83,318,317
12.83,313,312
12.83,320,318
12.83,313,313
12.84,319,319
12.9,317,316
12.9,321,321
12.9,317,316
12.9,319,320
12.9,320,318
12.9,319,319
12.91,320,320
12.96,315,317
12.96,323,322
12.96,316,316
12.96,323,321
12.96,319,318
12.96,322,322
12.97,316,316
13.02,321,321
13.02,319,317
13.02,322,321
13.02,319,318
13.02,321,321
13.03,318,319
13.04,321,321
13.1,322,320
13.1,321,320
13.1,323,321
13.1,323,322
13.1,324,323
13.1,320,319
13.1,325,324
13.16,319,319
13.16,324,324
13.16,320,320
13.16,323,323
13.16,321,319
13.16,322,323
13.17,322,321
13.22,322,323
13.22,322,322
13.22,322,321
13.22,323,322
13.22,320,321
13.22,323,323
13.23,320,321
13.29,325,324
13.29,322,320
13.29,324,325
13.29,321,319
13.29,325,327
13.29,324,322
13.3,325,325
13.36,323,321
13.36,321,322
13.36,320,320
13.36,318,320
13.36,322,320
13.36,321,321
13.36,325,325
13.43,322,320
13.43,323,323
13.43,319,319
13.43,325,323
13.43,316,317
13.43,322,321
13.43,318,317
13.49,322,321
13.49,319,318
13.49,320,322
13.49,318,318
13.49,319,318
13.49,319,318
13.5,319,318
13.55,318,318
13.55,317,316
13.55,321,319
13.55,315,314
13.55,319,318
13.55,315,313
13.56,317,316
13.61,312,311
13.61,315,315
13.61,313,312
13.61,313,315
13.61,311,312
13.62,310,313
13.63,314,311
13.69,312,311
13.69,313,313
13.69,310,310
13.69,314,315
13.69,311,311
13.69,316,314
13.69,311,309
13.75,313,314
13.75,309,310
13.75,314,315
13.75,309,309
13.75,310,313
13.75,314,312
13.76,318,315
13.81,314,312
13.81,311,311
13.81,313,311
13.82,311,310
13.82,312,311
13.82,307,307
13.82,311,311
13.88,307,307
13.88,313,312
13.88,311,308
13.88,315,313
13.88,309,308
13.88,313,312
13.89,310,309
13.94,313,312
13.94,311,309
13.94,311,313
13.94,313,311
13.94,311,310
13.95,312,313
13.95,311,312
14.02,316,314
14.02,309,310
14.02,312,315
14.02,308,309
14.02,315,313
14.02,310,309
14.02,313,313
14.08,310,309
14.08,311,312
14.08,310,310
14.08,312,312
14.08,311,310
14.08,311,311
14.08,314,312
14.14,307,309
14.14,314,311
14.14,308,310
14.14,316,316
14.14,310,310
14.14,315,316
14.15,311,310
14.21,313,313
14.21,312,311
14.21,315,316
14.21,313,311
14.21,313,314
14.21,313,313
14.22,314,313
14.27,314,314
14.27,314,314
14.27,318,316
14.27,314,314
14.27,316,315
14.27,312,314
14.28,319,317
14.35,316,313
14.35,320,318
14.35,313,313
14.35,319,318
14.35,315,315
14.35,320,318
14.35,316,315
14.41,317,317
14.41,317,315
14.41,318,317
14.41,318,319
14.41,318,317
14.41,319,318
14.41,316,316
14.47,321,321
14.47,312,314
14.47,319,319
14.47,315,314
14.47,321,320
14.47,316,316
14.48,321,322
14.53,318,318
14.53,320,320
14.53,321,318
14.53,320,319
14.53,320,319
14.54,318,319
14.54,322,322
14.6,318,318
14.6,320,322
14.6,316,318
14.6,324,323
14.6,319,317
14.6,323,322
14.61,319,317
14.66,321,322
14.66,318,318
14.66,323,323
14.66,320,321
14.66,321,322
14.67,321,321
14.67,322,322
14.74,325,323
14.74,322,320
14.74,322,323
14.74,320,320
14.74,325,323
14.74,317,317
14.74,323,323
14.8,318,317
14.8,324,323
14.8,323,321
14.8,322,322
14.8,321,319
14.8,320,320
14.81,320,319
14.86,318,319
14.86,320,320
14.86,317,318
14.86,320,318
14.86,316,316
14.86,320,320
14.87,318,315
14.93,318,318
14.93,315,313
14.93,318,318
14.93,314,313
14.93,319,318
14.93,316,315
14.94,316,316
14.99,316,316
14.99,316,317
14.99,319,318
14.99,320,319
14.99,323,321
14.99,320,319
15.0,325,322
15.07,319,320
15.07,325,324
15.07,320,321
15.07,327,326
15.07,323,323
15.07,325,327
15.07,326,325
15.13,327,326
15.13,325,324
15.13,324,326
15.13,325,324
15.13,322,325
15.13,324,323
15.13,321,322
15.19,325,324
15.19,320,321
15.19,324,324
15.19,321,320
15.19,324,324
15.19,321,320
15.2,325,324
15.25,321,319
15.25,321,324
15.25,318,320
15.25,320,322
15.25,325,322
15.26,325,323
15.26,326,324
15.33,324,323
15.33,325,324
15.33,322,321
15.33,324,323
15.33,319,320
15.33,322,323
15.33,319,317
15.39,322,321
15.39,316,317
15.39,320,321
15.39,318,318
15.39,323,323
15.39,321,319
15.4,321,320
15.45,322,321
15.45,321,321
15.45,323,321
15.45,319,318
15.45,323,322
15.45,317,319
15.46,324,320
15.52,315,317
15.52,324,322
15.52,318,316
15.52,321,321
15.52,318,317
15.52,321,320
15.53,320,318
15.58,318,318
15.58,320,317
15.58,315,316
15.58,317,316
15.58,315,314
15.58,317,316
15.59,314,312
15.64,316,314
15.64,312,312
15.64,316,316
15.64,311,312
15.64,317,317
15.65,313,312
15.66,315,315
15.72,316,313
15.72,313,315
15.72,315,314
15.72,316,316
15.72,316,317
15.72,314,315
15.72,319,317
15.78,316,315
15.78,316,317
15.78,312,313
15.78,318,317
15.78,311,312
15.78,318,318
15.79,312,312
15.84,315,316
15.84,316,314
15.84,315,314
15.84,313,313
15.84,315,314
15.85,313,312
15.85,312,313
15.91,315,316
15.91,312,313
15.91,318,317
15.91,314,314
15.91,320,318
15.91,315,313
15.92,319,319
15.97,312,312
15.97,319,318
15.97,316,314
15.97,319,318
15.97,316,316
15.98,316,318
15.99,318,316
